LC_Class_I blue_0 blue_1 blue_2 blue_3 blue_4 blue_5 green_0 green_1 green_2 green_3 green_4 green_5 red_0 red_1 red_2 red_3 red_4 red_5 red_edge_1_0 red_edge_1_1 red_edge_1_2 red_edge_1_3 red_edge_1_4 red_edge_1_5 red_edge_2_0 red_edge_2_1 red_edge_2_2 red_edge_2_3 red_edge_2_4 red_edge_2_5 red_edge_3_0 red_edge_3_1 red_edge_3_2 red_edge_3_3 red_edge_3_4 red_edge_3_5 nir_1_0 nir_1_1 nir_1_2 nir_1_3 nir_1_4 nir_1_5 nir_2_0 nir_2_1 nir_2_2 nir_2_3 nir_2_4 nir_2_5 swir_1_0 swir_1_1 swir_1_2 swir_1_3 swir_1_4 swir_1_5 swir_2_0 swir_2_1 swir_2_2 swir_2_3 swir_2_4 swir_2_5 NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5 x_coord y_coord
6.0 136.6091766357422 85.6886215209961 91.6743392944336 107.1513442993164 85.36711120605469 445.5526428222656 234.1378173828125 205.95668029785156 208.345947265625 241.87942504882812 181.15847778320312 634.5198974609375 154.11138916015625 151.82618713378906 116.51136779785156 149.4736328125 103.1330337524414 597.1083984375 210.08876037597656 147.89947509765625 212.03945922851562 314.2703552246094 244.77926635742188 744.8823852539062 121.86319732666016 44.238460540771484 131.4845733642578 250.89907836914062 232.65684509277344 495.08868408203125 259.53369140625 98.61415100097656 163.75474548339844 249.709228515625 255.82542419433594 536.5973510742188 259.7527770996094 131.20840454101562 211.46755981445312 356.2640075683594 386.32666015625 608.535400390625 107.24708557128906 80.6539535522461 149.6368408203125 201.09341430664062 192.4873809814453 384.9157409667969 284.93359375 252.17245483398438 325.33624267578125 398.5605773925781 385.46600341796875 547.3740844726562 150.9026641845703 160.0811767578125 209.05499267578125 286.10394287109375 294.1872253417969 374.0028381347656 0.24163275957107544 -0.09723948687314987 0.323564350605011 0.43391814827919006 0.6214867830276489 0.1167508140206337 556385.0 6755255.0
6.0 507.99993896484375 133.40435791015625 281.80743408203125 150.5791473388672 781.0 456.78228759765625 826.9999389648438 371.2884216308594 431.902099609375 235.50704956054688 1190.0 732.5119018554688 782.9998779296875 274.3714904785156 340.832275390625 149.7200469970703 1416.0 754.33056640625 830.0 395.0198059082031 402.4620361328125 136.5317840576172 1507.0 727.0192260742188 492.0000305175781 152.75271606445312 353.8448486328125 67.09866333007812 898.0 345.8993835449219 556.0000610351562 163.17526245117188 381.7337951660156 89.5697021484375 890.0 372.0977783203125 417.0000915527344 124.2244644165039 377.9930114746094 69.83251190185547 747.0 304.7767333984375 369.00006103515625 137.57321166992188 423.1618957519531 76.44892883300781 557.0 241.1240692138672 233.00009155273438 191.60630798339844 425.19024658203125 218.63836669921875 135.0 222.43724060058594 145.00009155273438 145.0512237548828 388.00909423828125 216.19105529785156 114.0 187.5904998779297 -0.3049999177455902 -0.4043913185596466 -0.22041012346744537 -0.3878483176231384 -0.30929264426231384 -0.4618685245513916 550385.0 6754275.0
6.0 398.4001770019531 19.694787979125977 101.8693618774414 67.2327651977539 300.74560546875 456.8556213378906 434.36041259765625 29.124189376831055 102.60592651367188 88.0195083618164 283.94854736328125 581.8668823242188 416.860595703125 43.200767517089844 127.03025817871094 100.37732696533203 254.86251831054688 658.4932861328125 497.87750244140625 44.56326675415039 166.8954620361328 91.6325912475586 271.4800720214844 684.042724609375 620.953369140625 79.41452026367188 173.13455200195312 107.44169616699219 290.56353759765625 736.1050415039062 695.5797119140625 134.15481567382812 206.67176818847656 165.49160766601562 306.25994873046875 804.1451416015625 669.3433837890625 140.68463134765625 214.4080352783203 168.4282989501953 249.54092407226562 985.8229370117188 738.5695190429688 192.39495849609375 214.05780029296875 201.98269653320312 296.135009765625 891.2770385742188 1062.772216796875 551.6287231445312 514.6026000976562 494.0411376953125 429.61004638671875 1361.0096435546875 719.11669921875 326.9935302734375 323.40679931640625 323.8514099121094 270.6566162109375 1047.2371826171875 0.2905874252319336 0.5939268469810486 0.39094018936157227 0.36797893047332764 0.045901164412498474 0.22848419845104218 646375.0 6753725.0
6.0 289.01165771484375 45.20000076293945 73.55052947998047 17.923580169677734 237.01292419433594 319.0000915527344 326.595458984375 121.81763458251953 160.7299041748047 45.737274169921875 218.2906494140625 385.9994812011719 201.8494873046875 12.175544738769531 37.50117874145508 6.8460283279418945 134.09022521972656 237.9998321533203 213.24679565429688 7.90283203125 7.326136112213135 6.16022253036499 127.49022674560547 230.9999542236328 199.276611328125 2.392432451248169 2.99810528755188 5.050988674163818 109.50566101074219 154.00051879882812 190.4317169189453 2.780806541442871 3.316007137298584 4.3875861167907715 103.72220611572266 156.00062561035156 184.2675323486328 2.082500457763672 3.441068649291992 4.574466705322266 83.99799346923828 182.00027465820312 188.95883178710938 2.235548257827759 2.27498459815979 4.776306629180908 87.44279479980469 152.0004425048828 188.47897338867188 23.64069175720215 24.689960479736328 29.597286224365234 114.44924926757812 208.00015258789062 151.5369873046875 32.9987678527832 41.645565032958984 48.604862213134766 96.98387145996094 211.99989318847656 -0.20137493312358856 -0.5736814737319946 -0.8000818490982056 -0.015140719711780548 -0.25747352838516235 -0.13333241641521454 644795.0 6754465.0
6.0 269.6136474609375 27.57706642150879 32.588809967041016 44.26406478881836 206.25802612304688 594.0579223632812 338.24530029296875 87.45277404785156 108.01718139648438 83.82453918457031 237.32826232910156 651.8206787109375 227.32752990722656 12.931838989257812 43.13914108276367 35.937129974365234 155.31715393066406 529.90771484375 303.9372253417969 14.00671100616455 32.089962005615234 33.124290466308594 135.8779296875 488.15496826171875 432.93695068359375 7.042431354522705 6.665536880493164 25.99569320678711 108.29928588867188 398.947998046875 470.346435546875 7.518529415130615 19.214824676513672 22.79004669189453 112.0323257446289 397.5234680175781 398.6404113769531 8.28781509399414 10.776291847229004 27.50088119506836 91.69273376464844 415.4850158691406 500.2383117675781 8.714485168457031 12.84377670288086 23.989295959472656 93.56470489501953 375.5536193847656 426.1388854980469 67.43766784667969 94.50261688232422 127.41388702392578 201.45721435546875 520.517822265625 261.512939453125 74.87289428710938 86.8655014038086 134.67626953125 174.03184509277344 438.5572204589844 0.06999274343252182 -0.30224406719207764 -0.6732531189918518 -0.0411531925201416 -0.35909825563430786 -0.12147082388401031 635315.0 6758235.0
6.0 1199.5194091796875 1488.0 385.0262451171875 479.4361267089844 1858.4478759765625 1274.09619140625 1344.8363037109375 1732.0 345.77618408203125 514.2089233398438 2148.1826171875 1535.1910400390625 1294.292724609375 1638.0 320.7433166503906 528.6520385742188 2043.753173828125 1514.7091064453125 1350.8253173828125 1586.0001220703125 368.7480163574219 480.89019775390625 2410.45263671875 1881.5078125 1221.403564453125 1602.0 353.7724914550781 459.1300964355469 2122.205810546875 1635.3087158203125 1253.41357421875 1577.0001220703125 417.9183654785156 501.1934509277344 2160.105712890625 1697.2880859375 1229.977783203125 1642.0001220703125 347.6064453125 508.97943115234375 1946.37451171875 1299.5546875 1163.5562744140625 1622.0 401.7987060546875 460.5977478027344 2007.820068359375 1564.2542724609375 510.67596435546875 537.0001220703125 480.7624206542969 581.5723266601562 862.4725341796875 919.7562255859375 356.2963562011719 336.0000915527344 358.8341064453125 485.6308288574219 647.8984985351562 680.481689453125 -0.022756854072213173 0.001219551544636488 0.09807472676038742 -0.0003745242429431528 -0.022272739559412003 -0.08816386759281158 646245.0 6753635.0
6.0 288.8222351074219 37.8046875 75.24307250976562 58.34144973754883 145.08670043945312 126.0 407.53125 213.63665771484375 102.75763702392578 110.34659576416016 180.99813842773438 224.00009155273438 237.52633666992188 87.8808822631836 79.4997787475586 63.1428337097168 116.24543762207031 109.00005340576172 469.2689208984375 262.2247314453125 91.02517700195312 74.82743072509766 123.28028106689453 93.00006866455078 437.59271240234375 155.5220184326172 16.761573791503906 8.494949340820312 63.8189582824707 32.00001907348633 460.55377197265625 167.25540161132812 27.860862731933594 12.90615177154541 63.842872619628906 45.00001525878906 433.5726623535156 158.61236572265625 17.575843811035156 9.456429481506348 54.76751708984375 32.00004196166992 306.19329833984375 85.13545227050781 18.043243408203125 7.169602394104004 55.993648529052734 29.000043869018555 132.77330017089844 48.20868682861328 66.97547149658203 61.967140197753906 103.76436614990234 103.99996185302734 133.43873596191406 55.53240203857422 71.75776672363281 71.51602172851562 112.9813461303711 102.0000228881836 0.1944645196199417 -0.0942736566066742 -0.7394910454750061 -0.7423270344734192 -0.5484606027603149 -0.5460995435714722 549735.0 6758825.0
6.0 465.1737365722656 216.89500427246094 348.7902526855469 178.7601776123047 156.9311981201172 652.2175903320312 778.308837890625 430.8565368652344 591.7808227539062 291.1990661621094 269.8915710449219 768.8750610351562 657.2880249023438 216.78042602539062 415.9710693359375 178.1690216064453 113.22434997558594 637.654052734375 584.7190551757812 137.93113708496094 307.2698669433594 117.11504364013672 88.7201156616211 618.0499877929688 173.25039672851562 13.46739673614502 72.05342102050781 35.75060272216797 28.395776748657227 363.1385498046875 159.08221435546875 17.242250442504883 79.61027526855469 40.167137145996094 38.479454040527344 377.67919921875 131.23663330078125 19.104270935058594 56.22334671020508 31.461130142211914 29.546283721923828 351.82806396484375 79.27274322509766 16.817630767822266 40.654457092285156 21.899263381958008 31.82659912109375 314.6662902832031 96.86033630371094 71.35272979736328 68.5987548828125 92.02384185791016 109.55658721923828 382.5629577636719 78.65082550048828 68.13654327392578 72.62663269042969 91.99539184570312 106.00508117675781 318.1108703613281 -0.6907204985618591 -0.8806595206260681 -0.7695918679237366 -0.7547650933265686 -0.7289273738861084 -0.3928605020046234 579365.0 6756055.0
6.0 393.13470458984375 28.277202606201172 39.34652328491211 65.45545196533203 227.85943603515625 408.810302734375 521.4598388671875 136.68362426757812 103.64796447753906 142.1239013671875 275.3736267089844 505.7939147949219 453.0637512207031 26.233699798583984 32.410789489746094 72.73902893066406 279.975830078125 463.88800048828125 559.3171997070312 16.502269744873047 42.37014389038086 212.99282836914062 552.075439453125 595.1604614257812 847.9495849609375 4.435266017913818 11.214076042175293 166.99668884277344 550.1024780273438 477.908447265625 1095.69091796875 4.9501776695251465 9.718265533447266 196.754638671875 594.9973754882812 566.1854248046875 365.95123291015625 9.303437232971191 10.500859260559082 38.42411804199219 293.38494873046875 262.1642150878906 1080.88818359375 4.028212070465088 13.89609146118164 242.5530242919922 651.9378051757812 520.9179077148438 716.1793823242188 51.47911834716797 99.20087432861328 660.86669921875 1314.4866943359375 967.8881225585938 406.9010009765625 36.25516891479492 71.37578582763672 494.455322265625 1103.1436767578125 823.364501953125 -0.18024016916751862 -0.7273816466331482 -0.6423723697662354 -0.46431049704551697 -0.07540077716112137 -0.2929062247276306 646485.0 6781895.0
6.0 545.059326171875 355.1651611328125 137.7949981689453 85.08422088623047 183.70814514160156 195.99998474121094 797.6326904296875 646.286865234375 230.0849609375 137.73353576660156 222.34962463378906 281.9999694824219 970.5454711914062 613.5193481445312 128.63221740722656 73.63615417480469 115.9927749633789 146.99998474121094 902.7403564453125 451.50494384765625 84.49073028564453 62.215694427490234 73.14923095703125 105.99999237060547 404.68218994140625 85.1968002319336 29.75029754638672 39.44947814941406 42.57465362548828 39.999996185302734 405.7721862792969 72.15827178955078 56.0608024597168 45.97872543334961 54.15570068359375 22.0000057220459 308.9693603515625 56.88872528076172 43.90462112426758 39.807491302490234 39.910301208496094 30.0 227.69326782226562 28.221540451049805 42.26021957397461 40.32493591308594 40.588008880615234 37.999996185302734 130.7135009765625 71.2988510131836 112.84825134277344 113.02690887451172 137.5196533203125 164.0 104.33370208740234 53.959327697753906 81.72576141357422 107.50732421875 119.70669555664062 148.0 -0.5193021893501282 -0.8326835632324219 -0.526181161403656 -0.23810739815235138 -0.5912656784057617 -0.6610169410705566 642195.0 6817225.0
